id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
236,93,108,79,268,650,67155742,Dante's Peak ,62271,1569,1,277,116000000,1997,293,5.8,2.35,0
237,369,100,128,78,596,56114221,Fantastic Four ,110486,1261,3,695,120000000,2015,360,4.3,2.35,41000
238,179,108,189,1000,49000,250863268,Night at the Museum ,234480,55486,2,444,110000000,2006,3000,6.4,1.85,3000
239,358,114,62,884,12000,155181732,San Andreas ,147497,16718,0,499,110000000,2015,2000,6.1,2.35,52000
240,160,119,55,387,811,125332007,Tomorrow Never Dies ,149680,2958,3,328,110000000,1997,766,6.5,2.35,0
241,192,142,776,1000,13000,113330342,The Patriot ,207613,19454,1,1144,110000000,2000,2000,7.1,2.35,4000
242,198,125,0,350,11000,125531634,Ocean's Twelve ,284852,19359,0,627,110000000,2004,8000,6.4,2.35,0
243,233,126,218,322,11000,186336103,Mr. & Mrs. Smith ,348861,22722,2,798,120000000,2005,11000,6.5,2.35,0
244,263,119,124,1000,14000,129995817,Insurgent ,154621,22622,0,258,110000000,2015,5000,6.3,2.35,27000
245,267,170,17000,827,29000,102608827,The Aviator ,264318,34582,0,799,110000000,2004,3000,7.5,2.35,0
246,184,85,11,116,480,42776259,Gulliver's Travels ,53160,1173,1,121,112000000,2010,392,4.9,2.35,0
247,447,119,1000,741,11000,98780042,The Green Hornet ,136019,13391,0,443,120000000,2011,1000,5.8,2.35,14000
248,366,102,263,1000,6000,106369117,300: Rise of an Empire ,225273,10583,0,523,110000000,2014,1000,6.2,2.35,71000
249,172,103,67,111,383,142614158,The Smurfs ,66593,692,3,153,110000000,2011,113,5.5,1.78,31000
250,104,76,6,421,12000,50026353,Home on the Range ,13581,13607,0,88,110000000,2004,513,5.4,1.78,304
251,181,120,124,943,6000,66002193,Allegiant ,44296,12452,3,144,110000000,2016,5000,5.8,2.35,12000
252,327,127,189,544,20000,85463309,Real Steel ,254841,22254,1,426,110000000,2011,929,7.1,2.35,36000
253,125,105,67,40,681,71017784,The Smurfs 2 ,27257,914,3,59,105000000,2013,71,5.4,1.85,0
254,79,121,101,202,673,48068396,Speed 2: Cruise Control ,60573,2027,0,248,160000000,1997,368,3.7,2.35,894
255,326,114,151,430,11000,61656849,Ender's Game ,184561,12908,4,554,110000000,2013,635,6.7,2.35,123000
256,354,129,235,297,13000,134520804,Live Free or Die Hard ,336235,13961,1,782,110000000,2007,300,7.2,2.35,0
257,297,171,0,857,16000,313837577,The Lord of the Rings: The Fellowship of the Ring ,1238746,22342,2,5060,93000000,2001,5000,8.8,2.35,21000
258,188,120,153,447,1000,24004159,Around the World in 80 Days ,68720,3175,0,191,110000000,2004,1000,5.8,2.35,0
259,174,165,0,780,10000,58183966,Ali ,79186,14196,1,386,107000000,2001,851,6.8,2.35,0
260,109,82,34,434,760,100446895,The Cat in the Hat ,36033,2762,1,456,109000000,2003,743,3.8,1.85,946
262,101,84,50,692,979,140015224,Stuart Little ,94172,3382,0,179,133000000,1999,886,5.9,1.85,0
263,228,97,63,525,852,104374107,The Princess and the Frog ,89351,2480,0,214,105000000,2009,578,7.1,1.85,5000
264,568,151,0,372,13000,228430993,The Martian ,472488,14831,1,1023,108000000,2015,801,8.1,2.35,153000
265,62,104,23,591,752,6712451,Town & Country ,4102,3133,0,89,90000000,2001,631,4.4,1.85,53
266,175,127,57,3000,12000,101643008,Gone in Sixty Seconds ,218341,29069,1,498,90000000,2000,11000,6.5,2.35,0
267,265,171,0,695,3000,187670866,Gladiator ,982637,6521,0,2368,103000000,2000,933,8.5,2.35,21000
268,252,145,14000,533,10000,132014112,Minority Report ,399651,12546,0,1331,102000000,2002,798,7.7,2.35,0
269,232,174,0,9000,11000,261970615,Harry Potter and the Chamber of Secrets ,387616,35672,1,858,100000000,2002,10000,7.4,2.35,0
270,400,144,258,834,6000,167007184,Casino Royale ,470483,9125,1,2301,150000000,2006,1000,8,2.35,0
271,230,119,13000,567,1000,180011740,Planet of the Apes ,177725,2776,0,1368,100000000,2001,658,5.7,2.35,0
272,210,153,0,539,780,204843350,Terminator 2: Judgment Day ,744891,2829,0,983,102000000,1991,604,8.5,2.35,13000
273,357,140,0,1000,40000,97030725,Public Enemies ,230931,64599,1,585,100000000,2009,23000,7,2.35,0
274,300,176,0,561,18000,130127620,American Gangster ,324671,20354,0,458,100000000,2007,782,7.8,1.85,0
275,94,141,0,618,2000,146282411,True Lies ,190439,4528,0,351,115000000,1994,1000,7.2,2.35,0
276,267,106,12000,385,18000,65452312,The Taking of Pelham 1 2 3 ,149998,19906,1,285,100000000,2009,464,6.4,2.35,0
277,180,98,80,708,22000,148383780,Little Fockers ,85531,24082,10,152,100000000,2010,713,5.5,1.85,0
278,265,116,285,107,12000,119219978,The Other Guys ,189806,20233,2,316,100000000,2010,8000,6.7,2.35,16000
279,81,115,55,383,1000,101228120,Eraser ,84424,3454,1,131,100000000,1996,773,6.1,2.35,0
280,765,165,16000,265,29000,162804648,Django Unchained ,955174,40978,1,1193,100000000,2012,11000,8.5,2.35,199000
281,80,91,21,542,2000,100117603,The Hunchback of Notre Dame ,102933,4842,0,230,100000000,1996,700,6.9,1.78,0
282,141,78,10,253,558,89296573,The Emperor's New Groove ,128285,2039,1,297,100000000,2000,452,7.3,1.66,0
283,383,103,165,13000,26000,85017401,The Expendables 2 ,246803,57881,3,474,92000000,2012,13000,6.7,2.35,108000
284,193,131,226,341,12000,173005002,National Treasure ,255447,13679,0,692,100000000,2004,625,6.9,2.35,0
285,170,104,14,203,3000,75030163,Eragon ,108076,4487,0,1690,100000000,2006,762,5.1,2.35,0
286,333,101,0,279,925,77222184,Where the Wild Things Are ,87677,1738,0,388,100000000,2009,468,6.8,2.35,11000
287,256,111,456,394,20000,34964818,Pan ,39956,21393,4,186,150000000,2015,548,5.8,2.35,24000
288,203,102,77,120,14000,107515297,Epic ,85833,14552,2,113,100000000,2013,151,6.7,2.35,17000
289,321,103,207,3000,40000,67631157,The Tourist ,176598,55175,0,374,100000000,2010,11000,6,2.35,25000
290,174,121,0,595,1000,66862068,End of Days ,89509,3903,0,524,83000000,1999,1000,5.7,2.35,2000
291,166,143,380,452,29000,57366262,Blood Diamond ,400292,33160,0,657,100000000,2006,3000,8,2.35,14000
292,606,240,17000,4000,29000,116866727,The Wolf of Wall Street ,780588,46057,3,1138,100000000,2013,11000,8.2,2.35,138000
293,144,121,541,680,920,184031112,Batman Forever ,190786,2880,4,539,100000000,1995,710,5.4,1.85,0
294,192,129,719,423,660,54700065,Starship Troopers ,221521,2031,0,1049,105000000,1997,475,7.2,1.85,0
295,511,172,670,1000,15000,27098580,Cloud Atlas ,284825,22686,5,828,102000000,2012,5000,7.5,2.35,124000
296,188,101,0,577,2000,55673333,Legend of the Guardians: The Owls of Ga'Hoole ,65785,4286,1,160,80000000,2010,653,7,2.35,16000
297,212,87,26,566,827,40198710,Catwoman ,87451,3144,0,660,100000000,2004,825,3.3,2.35,0
298,245,101,420,467,12000,72660029,Hercules ,115687,16235,0,269,100000000,2014,3000,6,2.35,21000
299,127,95,63,720,23000,38120554,Treasure Planet ,71527,26940,0,217,140000000,2002,770,7.1,1.5,0
300,167,102,52,526,8000,49392095,Land of the Lost ,52029,10552,1,224,100000000,2009,735,5.4,1.85,0
301,320,131,385,11000,26000,39292022,The Expendables 3 ,127258,52610,15,351,90000000,2014,13000,6.1,2.35,56000
302,163,114,19,848,1000,28772222,Point Break ,33953,3962,1,163,105000000,2015,897,5.3,2.35,37000
303,78,94,6,227,490,17010646,Son of the Mask ,40751,1195,0,239,84000000,2005,294,2.2,1.85,881
304,289,122,2000,571,26000,24985612,In the Heart of the Sea ,71782,28328,0,161,100000000,2015,911,7,1.85,27000
305,66,95,31,683,3000,4411102,The Adventures of Pluto Nash ,20295,6161,1,164,100000000,2002,695,3.8,1.85,416
306,266,115,521,95,13000,35024475,Green Zone ,110364,13761,1,261,100000000,2010,537,6.9,2.35,0
307,208,88,20,36,144,130174897,The Peanuts Movie ,27918,309,0,155,99000000,2015,42,7.2,1.85,33000
308,97,110,342,393,623,10200000,The Spanish Prisoner ,18697,1722,0,263,10000000,1997,508,7.3,1.85,578
309,202,130,208,591,12000,202007640,The Mummy Returns ,248045,15972,5,890,98000000,2001,3000,6.3,2.35,0
310,233,216,17000,1000,29000,77679638,Gangs of New York ,314033,47657,3,1166,100000000,2002,14000,7.5,2.35,0
311,136,146,611,28,23000,9213,The Flowers of War ,38690,23240,2,130,94000000,2011,196,7.6,2.35,13000
312,154,85,9,970,12000,58867694,Surf's Up ,54077,25590,0,112,100000000,2007,11000,6.8,1.85,0
313,169,93,0,465,11000,59475623,The Stepford Wives ,49739,13748,1,407,90000000,2004,2000,5.2,1.85,0
314,200,152,0,557,2000,108638745,Black Hawk Down ,292022,4270,0,1103,92000000,2001,820,7.7,2.35,10000
315,255,85,116,329,8000,86897182,The Campaign ,106790,9271,0,177,95000000,2012,331,6.2,1.85,18000
316,173,126,0,10000,14000,63540020,The Fifth Element ,343274,39319,2,742,93000000,1997,13000,7.7,2.35,18000
317,221,146,127,722,962,95328937,Sex and the City 2 ,59581,4555,4,293,100000000,2010,740,4.3,1.85,0
318,82,89,10,442,2000,50802661,The Road to El Dorado ,58300,3372,1,139,95000000,2000,919,6.9,1.85,0
319,233,88,20,916,22000,161317423,Ice Age: Continental Drift ,145321,25354,0,139,95000000,2012,1000,6.6,2.35,14000
320,343,105,0,502,2000,201148159,Cinderella ,103737,4671,1,322,95000000,2015,520,7,2.35,56000
321,308,135,0,310,873,43982842,The Lovely Bones ,125109,2370,1,593,65000000,2009,560,6.7,2.35,16000
322,301,100,475,799,1000,380838870,Finding Nemo ,692482,5641,0,866,94000000,2003,939,8.2,1.85,11000
323,328,192,0,416,5000,377019252,The Lord of the Rings: The Return of the King ,1215718,6434,2,3189,94000000,2003,857,8.9,2.35,16000
324,294,172,0,857,16000,340478898,The Lord of the Rings: The Two Towers ,1100446,23052,1,2417,94000000,2002,5000,8.7,2.35,10000
325,175,102,44,766,12000,17176900,Seventh Son ,54501,17098,4,154,95000000,2014,3000,5.5,2.35,16000
326,199,100,165,240,11000,131144183,Lara Croft: Tomb Raider ,157016,12150,1,824,115000000,2001,509,5.7,2.35,0
327,355,119,0,968,40000,23014504,Transcendence ,172707,54031,1,462,100000000,2014,11000,6.3,2.35,37000
328,198,92,394,527,693,181166115,Jurassic Park III ,219501,2574,0,1236,93000000,2001,595,5.9,1.85,0
329,529,105,81,779,11000,176740650,Rise of the Planet of the Apes ,403836,13118,0,646,93000000,2011,1000,7.6,2.35,47000
330,198,107,70,330,770,71148699,The Spiderwick Chronicles ,68935,1614,0,125,90000000,2008,419,6.6,2.35,0
331,412,101,212,476,13000,67344392,A Good Day to Die Hard ,165618,15481,2,503,92000000,2013,787,5.3,1.85,66000
332,106,137,102,877,2000,22406362,The Alamo ,16832,5780,0,267,107000000,2004,973,6,2.35,701
333,283,115,663,55,1000,261437578,The Incredibles ,479166,1901,0,815,92000000,2004,723,8,2.35,0
334,61,124,212,810,1000,11000000,Cutthroat Island ,21102,3611,3,169,98000000,1995,903,5.6,2.35,1000
335,217,118,0,1000,8000,88761720,Percy Jackson & the Olympians: The Lightning Thief ,141179,14024,0,419,95000000,2010,3000,5.9,2.35,9000
336,175,98,188,602,10000,250147615,Men in Black ,403014,12998,0,289,90000000,1997,826,7.3,1.85,0
337,191,82,487,967,15000,245823397,Toy Story 2 ,385871,21275,2,515,90000000,1999,1000,7.9,1.85,0
338,316,98,12000,1000,18000,81557479,Unstoppable ,149947,25780,1,326,100000000,2010,3000,6.8,2.35,18000
339,127,90,420,141,191,226138454,Rush Hour 2 ,160440,664,2,394,90000000,2001,165,6.6,2.35,0
340,185,130,0,568,11000,155370362,What Lies Beneath ,98403,12890,0,683,100000000,2000,627,6.6,2.35,0
341,191,90,97,56,622,124870275,Cloudy with a Chance of Meatballs ,152601,1227,1,156,100000000,2009,526,7,2.35,0
342,188,94,107,117,835,196573705,Ice Age: Dawn of the Dinosaurs ,166791,1258,0,132,90000000,2009,256,7,1.85,0
343,362,114,0,423,3000,58229120,The Secret Life of Walter Mitty ,236421,5095,1,515,90000000,2013,806,7.3,2.35,70000
344,181,94,368,466,13000,125305545,Charlie's Angels ,145350,15419,0,643,92000000,2000,1000,5.5,2.35,0
345,352,151,17000,1000,29000,132373442,The Departed ,873649,45648,0,2054,90000000,2006,13000,8.5,2.35,29000
346,143,88,7,484,2000,120618403,Mulan ,171792,4478,0,222,90000000,1998,500,7.5,1.66,12000
347,308,121,0,918,21000,110416702,Tropic Thunder ,307539,23484,3,577,92000000,2008,1000,7,2.35,0
348,517,158,21000,585,18000,102515793,The Girl with the Dragon Tattoo ,330152,20388,1,632,90000000,2011,1000,7.8,2.35,54000
349,148,128,323,489,13000,100012500,Die Hard with a Vengeance ,299258,14274,1,346,90000000,1995,559,7.6,2.35,0
350,415,128,0,727,21000,209019489,Sherlock Holmes ,477300,23996,3,621,90000000,2009,979,7.6,1.85,20000
351,146,95,21,503,12000,84037039,Atlantis: The Lost Empire ,72591,15237,0,289,120000000,2001,802,6.8,2.35,0
352,70,92,12,1000,35000,85884815,Alvin and the Chipmunks: The Road Chip ,9418,38450,0,53,90000000,2015,1000,5,1.85,0
353,269,121,0,919,10000,83077470,Valkyrie ,183247,14165,0,440,75000000,2008,1000,7.1,1.85,0
354,198,113,221,503,11000,100018837,You Don't Mess with the Zohan ,156348,13446,0,380,90000000,2008,600,5.5,1.85,0
355,253,106,0,1000,22000,78747585,Pixels ,89770,35367,0,342,88000000,2015,11000,5.6,2.35,39000
356,281,146,14000,681,3000,78616689,A.I. Artificial Intelligence ,238747,6217,0,2153,100000000,2001,882,7.1,1.85,11000
357,122,88,50,441,691,75817994,The Haunted Mansion ,32049,2622,0,179,90000000,2003,569,4.9,2.35,988
358,159,150,0,135,11000,100853835,Contact ,200556,12289,2,611,90000000,1997,1000,7.4,2.35,15000
359,180,119,719,423,833,73209340,Hollow Man ,101834,2356,0,628,95000000,2000,624,5.7,1.85,0
360,227,128,521,249,591,72515360,The Interpreter ,86152,2100,1,411,80000000,2005,249,6.4,2.35,0
361,183,106,87,918,8000,68558662,Percy Jackson: Sea of Monsters ,86627,10882,0,204,90000000,2013,956,5.9,2.35,28000
362,157,117,101,3000,18000,65653758,Lara Croft Tomb Raider: The Cradle of Life ,102747,33154,1,316,95000000,2003,11000,5.5,2.35,0
363,196,129,209,886,11000,64685359,Now You See Me 2 ,40862,23031,6,139,90000000,2016,11000,6.9,2.35,15000
364,64,116,176,84,192,61355436,The Saint ,52136,475,0,184,68000000,1997,117,6.2,2.35,0
365,142,114,12000,307,11000,26871,Spy Game ,121259,12499,2,361,92000000,2001,577,7,2.35,0
366,181,114,0,281,3000,60874615,Mission to Mars ,60467,4902,0,949,90000000,2000,933,5.6,2.35,0
367,240,96,107,350,11000,143618384,Rio ,165333,12071,0,186,90000000,2011,560,7,2.35,19000
368,93,132,0,957,49000,58220776,Bicentennial Man ,87785,55254,0,362,100000000,1999,1000,6.8,1.85,0
369,84,104,81,612,3000,47474112,Volcano ,58227,5062,0,181,90000000,1997,643,5.4,1.85,2000
370,66,111,79,2000,11000,42877165,The Devil's Own ,45602,26088,0,114,86000000,1997,11000,6.1,2.35,979
371,136,138,0,123,14000,35168677,K-19: The Widowmaker ,49311,15149,1,278,100000000,2002,602,6.7,2.35,0
372,369,100,128,78,596,56114221,Fantastic Four ,110486,1261,3,695,120000000,2015,360,4.3,2.35,41000
373,166,129,468,183,919,37567440,Conan the Barbarian ,113065,2024,0,337,20000000,1982,691,6.9,2.35,0
374,201,144,2000,537,680,61644321,Cinderella Man ,148238,2523,0,529,88000000,2005,655,8,2.35,0
375,47,110,96,554,887,190562,The Nutcracker in 3D ,2508,2728,0,24,90000000,2010,886,4.4,2.35,788
376,175,140,378,599,12000,120147445,Seabiscuit ,57661,13808,0,455,87000000,2003,947,7.3,2.35,0
377,114,113,101,848,22000,241688385,Twister ,144053,26239,0,395,92000000,1996,946,6.3,2.35,0
378,187,106,357,4000,23000,144512310,The Fast and the Furious ,272223,45327,2,988,38000000,2001,14000,6.7,2.35,14000
379,221,143,0,272,15000,233630478,Cast Away ,394317,15838,1,1051,90000000,2000,410,7.7,1.85,23000
380,206,108,750,971,49000,197992827,Happy Feet ,132501,70996,0,548,100000000,2006,20000,6.5,2.35,0
381,239,108,521,129,13000,176049130,The Bourne Supremacy ,348232,14161,1,806,75000000,2004,805,7.8,2.35,0
382,142,124,249,936,11000,172620724,Air Force One ,146134,23603,1,393,85000000,1997,10000,6.4,2.35,0
383,186,116,0,471,11000,183405771,Ocean's Eleven ,402645,13028,4,845,85000000,2001,1000,7.8,2.35,0
384,228,110,545,5000,14000,20315324,The Three Musketeers ,88542,27694,8,254,75000000,2011,8000,5.8,2.35,19000
385,256,91,266,11000,12000,148313048,Hotel Transylvania ,164148,37142,2,168,85000000,2012,11000,7.1,1.85,28000
386,222,107,36,118,283,127706877,Enchanted ,142496,662,2,399,85000000,2007,142,7.1,2.35,0
387,298,115,79,820,18000,126149655,Safe House ,166693,36237,1,276,85000000,2012,16000,6.8,2.35,19000
388,84,100,36,439,2000,66941559,102 Dalmatians ,26413,4182,1,77,85000000,2000,795,4.8,1.85,372
389,236,104,420,535,2000,78009155,Tower Heist ,110073,3768,5,194,75000000,2011,906,6.2,2.35,0
390,157,138,278,213,14000,63224849,The Holiday ,182757,17423,3,483,85000000,2006,3000,6.9,1.85,19000
391,81,140,12000,619,10000,111544445,Enemy of the State ,188116,11951,4,415,90000000,1998,660,7.3,2.35,0
392,187,120,278,963,11000,112703470,It's Complicated ,69860,15226,2,214,85000000,2009,2000,6.6,1.85,0
393,238,122,0,11000,14000,117144465,Ocean's Thirteen ,256928,43499,3,288,85000000,2007,13000,6.9,2.35,0
394,107,83,28,624,4000,84303558,Open Season ,65270,6081,1,100,85000000,2006,650,6.2,1.85,863
395,459,139,168,1000,14000,150832203,Divergent ,341058,22226,2,713,85000000,2014,5000,6.7,2.35,49000
396,187,131,218,29,5000,51396781,Enemy at the Gates ,188887,5103,1,662,68000000,2001,35,7.6,2.35,0
397,151,104,532,557,12000,47592825,The Rundown ,82731,16930,1,255,85000000,2003,3000,6.7,2.35,0
398,80,130,323,330,670,50016394,Last Action Hero ,106528,2407,1,257,70000000,1993,442,6.2,2.35,0
399,229,145,252,210,879,57010853,Memoirs of a Geisha ,119286,2380,1,548,85000000,2005,691,7.3,2.35,0
400,158,104,681,159,584,62494975,The Fast and the Furious: Tokyo Drift ,179500,1235,5,378,85000000,2006,227,6,2.35,0
401,190,97,6,561,1000,46440491,Arthur Christmas ,35446,2707,1,78,100000000,2011,579,7.1,1.85,0
402,98,178,102,551,12000,44606335,Meet Joe Black ,169023,23950,0,703,90000000,1998,11000,7.1,1.85,10000
403,135,108,99,172,672,40048332,Collateral Damage ,61417,1460,1,339,85000000,2002,174,5.5,1.85,941
404,382,106,763,809,8000,64933670,Mirror Mirror ,70838,11454,1,208,85000000,2012,886,5.6,1.85,18000
405,393,112,1000,719,10000,31494270,Scott Pilgrim vs. the World ,273921,12687,0,522,60000000,2010,1000,7.5,1.85,36000
406,149,135,36,106,894,31111260,The Core ,77029,1439,0,466,60000000,2003,345,5.4,2.35,0
407,94,109,88,571,611,123307945,Nutty Professor II: The Klumps ,39391,2818,1,171,65000000,2000,592,4.3,1.85,374
408,138,86,67,271,4000,153288182,Scooby-Doo ,71424,6355,3,521,84000000,2002,2000,4.9,1.85,0
409,432,95,38,20,409,13401683,Dredd ,203458,578,0,588,35000000,2012,107,7.1,2.35,46000
410,173,107,153,233,11000,137340146,Click ,246492,12700,1,685,70000000,2006,1000,6.4,1.85,7000
411,91,82,62,615,975,43575716,Cats & Dogs: The Revenge of Kitty Galore ,10233,3326,0,63,85000000,2010,760,4.3,1.85,0
412,238,88,218,521,17000,80170146,Jumper ,243053,21863,0,488,85000000,2008,4000,6.1,2.35,0
413,345,120,0,160,3000,75754670,Hellboy II: The Golden Army ,208422,3632,0,342,85000000,2008,169,7,1.85,3000
414,377,162,21000,495,21000,33048353,Zodiac ,301279,36928,0,589,65000000,2007,15000,7.7,2.35,12000
415,170,123,55,956,3000,34543701,The 6th Day ,100001,5839,1,289,82000000,2000,975,5.9,2.35,0
416,191,101,293,1000,11000,242589580,Bruce Almighty ,296904,21276,1,604,81000000,2003,7000,6.7,1.85,0
417,424,113,13000,5000,26000,102981571,The Expendables ,270226,46355,9,741,80000000,2010,13000,6.5,2.35,57000
418,154,110,0,898,10000,180965237,Mission: Impossible ,300542,12760,0,378,80000000,1996,1000,7.1,2.35,0
419,673,142,378,575,34000,407999255,The Hunger Games ,701607,49942,0,1959,78000000,2012,14000,7.3,2.35,140000
420,383,102,480,461,14000,254455986,The Hangover Part II ,375879,16143,0,402,80000000,2011,670,6.5,2.35,56000
421,153,126,13000,390,920,162831698,Batman Returns ,215255,2899,0,610,80000000,1992,811,7,1.85,0
422,166,83,12,925,13000,155019340,Over the Hedge ,127345,22813,1,250,80000000,2006,7000,6.8,1.85,0
423,180,85,255,443,1000,145771527,Lilo & Stitch ,117212,3112,0,367,80000000,2002,533,7.2,1.66,0
424,125,120,75,3000,11000,140459099,Deep Impact ,135601,22750,0,493,75000000,1998,4000,6.1,2.35,0
